country,lang,generatedAt,source,currency,divisions,league,club,clubEnglish,clubKey,clubLogo,direction,date,player,roman,playerId,transferId,dqdId,dqdNationality,nameSource,age,pos,position,nationality,nationalityFlag,otherClub,transferType,type,ftype,marketValue,marketValueNum,fee,feeValue,matched,rowMuted
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,山西崇德荣海,Shanxi Chongde Ronghai,shanxi-chongde-ronghai,https://tmssl.akamaized.net//images/wappen/homepageSmall/94351.png?lm=1773952095,out,2026-07-22,戚博,Bo Qi,1265494,6446233,50877100,中国,懂球帝,20,FW,Striker,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,海门珂缔缘,,loan,,?,,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,山西崇德荣海,Shanxi Chongde Ronghai,shanxi-chongde-ronghai,https://tmssl.akamaized.net//images/wappen/homepageSmall/94351.png?lm=1773952095,out,2026-07-02,丁云峰,Yunfeng Ding,945589,6223389,50753183,中国,懂球帝,24,RM,Right Midfield,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,南京城市,,loan-return,,?,,End of loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,兰州陇原竞技,Lanzhou Longyuan Athletic,lanzhou-longyuan-athletic,https://tmssl.akamaized.net//images/wappen/homepageSmall/50971.png?lm=1773952071,in,2026-07-08,柯源,Yuan Ke,571409,6411102,50698202,中国,懂球帝,28,DF,Defender,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,深圳青年人,,loan,,?,,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,兰州陇原竞技,Lanzhou Longyuan Athletic,lanzhou-longyuan-athletic,https://tmssl.akamaized.net//images/wappen/homepageSmall/50971.png?lm=1773952071,in,2026-07-21,曹品排,Pinpai Cao,1252395,6444115,50874060,中国,懂球帝,23,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,成都蓉城B队,,transfer,,?,,€4k,0.004,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,兰州陇原竞技,Lanzhou Longyuan Athletic,lanzhou-longyuan-athletic,https://tmssl.akamaized.net//images/wappen/homepageSmall/50971.png?lm=1773952071,in,2026-07-06,张自超,Zichao Zhang,824400,6406381,50577950,中国,懂球帝,25,CB,Centre-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,大连可为,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,兰州陇原竞技,Lanzhou Longyuan Athletic,lanzhou-longyuan-athletic,https://tmssl.akamaized.net//images/wappen/homepageSmall/50971.png?lm=1773952071,in,2026-07-08,潘昱辰,Yuchen Pan,218321,6411386,50149301,中国,懂球帝,33,AM,Attacking Midfield,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,厦门飞鹭,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,兰州陇原竞技,Lanzhou Longyuan Athletic,lanzhou-longyuan-athletic,https://tmssl.akamaized.net//images/wappen/homepageSmall/50971.png?lm=1773952071,in,2026-07-09,张越,Yue Zhang,425022,6414335,50470824,中国,懂球帝,26,RM,Right Midfield,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,厦门飞鹭,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,兰州陇原竞技,Lanzhou Longyuan Athletic,lanzhou-longyuan-athletic,https://tmssl.akamaized.net//images/wappen/homepageSmall/50971.png?lm=1773952071,in,2026-07-22,任戬,Jian Ren,1090455,6446238,50839332,中国,懂球帝,23,CB,Centre-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Guizhou Xufengtang,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,兰州陇原竞技,Lanzhou Longyuan Athletic,lanzhou-longyuan-athletic,https://tmssl.akamaized.net//images/wappen/homepageSmall/50971.png?lm=1773952071,out,2026-07-02,张俊哲,Junzhe Zhang,217836,6396311,50118734,中国,懂球帝,35,CB,Centre-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,山西崇德荣海,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,兰州陇原竞技,Lanzhou Longyuan Athletic,lanzhou-longyuan-athletic,https://tmssl.akamaized.net//images/wappen/homepageSmall/50971.png?lm=1773952071,out,2026-07-03,乌拉尔-木合塔尔,Ular Muhtar,657465,6399467,50490842,中国,懂球帝,27,CF,Centre-Forward,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,泰安天贶,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,泰安天贶,Tai'an Tiankuang,tai-an-tiankuang,https://tmssl.akamaized.net//images/wappen/homepageSmall/94345.png?lm=1656836320,in,2026-07-03,乌拉尔-木合塔尔,Ular Muhtar,657465,6399467,50490842,中国,懂球帝,27,CF,Centre-Forward,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,兰州陇原竞技,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,泰安天贶,Tai'an Tiankuang,tai-an-tiankuang,https://tmssl.akamaized.net//images/wappen/homepageSmall/94345.png?lm=1656836320,in,2026-07-15,安勇建,Yongjian An,1090452,6429245,50663944,中国,懂球帝,24,FW,Striker,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,梅州客家,,free,,€10k,0.01,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,泰安天贶,Tai'an Tiankuang,tai-an-tiankuang,https://tmssl.akamaized.net//images/wappen/homepageSmall/94345.png?lm=1656836320,in,2026-07-02,毛梓育,Ziyu Mao,796250,6396313,50628214,中国,懂球帝,24,CF,Centre-Forward,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,无锡吴钩,,loan,,€25k,0.025,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,泰安天贶,Tai'an Tiankuang,tai-an-tiankuang,https://tmssl.akamaized.net//images/wappen/homepageSmall/94345.png?lm=1656836320,in,2026-07-03,巴特,Te Ba,1267274,6398862,50874265,中国,懂球帝,21,FW,Striker,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,长春亚泰,,loan,,?,,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,泰安天贶,Tai'an Tiankuang,tai-an-tiankuang,https://tmssl.akamaized.net//images/wappen/homepageSmall/94345.png?lm=1656836320,out,2026-07-18,魏政鸿,Zhenghong Wei,1134874,6436991,50875951,中国,懂球帝,23,FW,Striker,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,温州队,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,泰安天贶,Tai'an Tiankuang,tai-an-tiankuang,https://tmssl.akamaized.net//images/wappen/homepageSmall/94345.png?lm=1656836320,out,2026-07-17,钟明志,Mingzhi Zhong,1077607,6436995,50798489,中国,懂球帝,21,DF,Defender,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,厦门飞鹭,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,泰安天贶,Tai'an Tiankuang,tai-an-tiankuang,https://tmssl.akamaized.net//images/wappen/homepageSmall/94345.png?lm=1656836320,out,2026-07-21,张泽斌,Zebin Zhang,1520409,6444110,51212889,中国,懂球帝,19,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,佛山南狮,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,青岛红狮,Qingdao Red Lions,qingdao-red-lions,https://tmssl.akamaized.net//images/wappen/homepageSmall/53326.png?lm=1745609081,in,2026-07-02,陈佳奇,Jiaqi Chen,251950,6395712,50212009,中国,懂球帝,33,CF,Centre-Forward,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,湖北青年星,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,青岛红狮,Qingdao Red Lions,qingdao-red-lions,https://tmssl.akamaized.net//images/wappen/homepageSmall/53326.png?lm=1745609081,in,2026-07-08,李宗儒,Zongru Li,943761,6411385,50751826,中国,懂球帝,24,FW,Striker,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,厦门飞鹭,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,青岛红狮,Qingdao Red Lions,qingdao-red-lions,https://tmssl.akamaized.net//images/wappen/homepageSmall/53326.png?lm=1745609081,in,2026-07-10,陈龙,Long Chen,308491,6425025,50384959,中国,懂球帝,37,RB,Right-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Shenzhen Xingjun,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,青岛红狮,Qingdao Red Lions,qingdao-red-lions,https://tmssl.akamaized.net//images/wappen/homepageSmall/53326.png?lm=1745609081,in,2026-07-17,黄旭恒,Xuheng Huang,890082,6438922,50633558,中国,懂球帝,24,CB,Centre-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,重庆铜梁龙,,loan,,€75k,0.075,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,海门珂缔缘,Haimen Codion,haimen-codion,https://tmssl.akamaized.net//images/wappen/homepageSmall/54432.png?lm=1656681171,in,2026-07-22,戚博,Bo Qi,1265494,6446233,50877100,中国,懂球帝,20,FW,Striker,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,山西崇德荣海,,loan,,?,,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,上海海港富盛经开,Shanghai Second,shanghai-second,https://tmssl.akamaized.net//images/wappen/homepageSmall/107467.png?lm=1742323503,in,2026-07-22,龚纯洁,Chunjie Gong,492076,6446557,50452546,中国,懂球帝,27,RB,Right-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,宁波队,,loan,,€25k,0.025,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,上海海港富盛经开,Shanghai Second,shanghai-second,https://tmssl.akamaized.net//images/wappen/homepageSmall/107467.png?lm=1742323503,in,2026-07-09,向若可,Ruoke Xiang,1090369,6413395,50821481,中国,懂球帝,21,DF,Defender,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,宁波队,,free,,€25k,0.025,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,上海海港富盛经开,Shanghai Second,shanghai-second,https://tmssl.akamaized.net//images/wappen/homepageSmall/107467.png?lm=1742323503,in,2026-07-22,余彦锋,Yanfeng Yu,1267253,6446239,50839480,中国,懂球帝,22,RW,Right Winger,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Guizhou Xufengtang,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,上海海港富盛经开,Shanghai Second,shanghai-second,https://tmssl.akamaized.net//images/wappen/homepageSmall/107467.png?lm=1742323503,out,2026-07-20,Xin Li,,252170,6446249,,,,34,AM,Attacking Midfield,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Dalian Stars,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,上海海港B队,Shanghai Port B,shanghai-port-b,https://tmssl.akamaized.net//images/wappen/homepageSmall/115122.png?lm=1702165860,in,2026-07-03,张卫,Wei Zhang,254642,6399465,50211936,中国,懂球帝,33,LB,Left-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,青岛海牛,,loan,,€50k,0.05,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,上海海港B队,Shanghai Port B,shanghai-port-b,https://tmssl.akamaized.net//images/wappen/homepageSmall/115122.png?lm=1702165860,in,2026-07-02,王政,Zheng Wang,1134816,6399985,50875871,中国,懂球帝,21,CB,Centre-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,湖北青年星,,loan,,?,,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,上海海港B队,Shanghai Port B,shanghai-port-b,https://tmssl.akamaized.net//images/wappen/homepageSmall/115122.png?lm=1702165860,in,2026-07-02,李泽生,Zesheng Li,1134814,6399987,50875868,中国,懂球帝,19,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,湖北青年星,,loan,,?,,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,上海海港B队,Shanghai Port B,shanghai-port-b,https://tmssl.akamaized.net//images/wappen/homepageSmall/115122.png?lm=1702165860,in,2026-07-02,黄文政,Wenzheng Huang,1028003,6399989,50764222,中国,懂球帝,21,CF,Centre-Forward,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,湖北青年星,,loan,,?,,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,上海海港B队,Shanghai Port B,shanghai-port-b,https://tmssl.akamaized.net//images/wappen/homepageSmall/115122.png?lm=1702165860,out,2026-07-16,黄雍海,Yonghai Huang,1041109,6432130,50789438,中国,懂球帝,21,CF,Centre-Forward,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,佛山南狮,,loan,,?,,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,湖北青年星,Hubei Istar,hubei-istar,https://tmssl.akamaized.net//images/wappen/homepageSmall/56198.png?lm=1777215398,in,2026-07-22,江承恩,Cheng'en Jiang,1397422,6447084,51106526,中国,懂球帝,16,GK,Goalkeeper,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Evergrande Football School,,transfer,,?,,€259k,0.259,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,湖北青年星,Hubei Istar,hubei-istar,https://tmssl.akamaized.net//images/wappen/homepageSmall/56198.png?lm=1777215398,in,2026-07-20,单思焱,Siyan Shan,1281734,6441152,51002637,中国,懂球帝,19,DF,Defender,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,FK Ada U19,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,湖北青年星,Hubei Istar,hubei-istar,https://tmssl.akamaized.net//images/wappen/homepageSmall/56198.png?lm=1777215398,in,2026-07-16,单欢欢,Huanhuan Shan,424770,6432135,50257714,中国,懂球帝,27,CF,Centre-Forward,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Beijing Pengrui,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,湖北青年星,Hubei Istar,hubei-istar,https://tmssl.akamaized.net//images/wappen/homepageSmall/56198.png?lm=1777215398,in,2026-07-16,曲岱钦,Daiqin Qu,1518044,6432134,51050359,中国,懂球帝,19,RW,Right Winger,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,NS Mura U19,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,湖北青年星,Hubei Istar,hubei-istar,https://tmssl.akamaized.net//images/wappen/homepageSmall/56198.png?lm=1777215398,in,2026-07-01,张伯霖,Bolin Zhang,1397377,6392656,51106478,中国,懂球帝,16,CF,Centre-Forward,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Henan Grand Future,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,湖北青年星,Hubei Istar,hubei-istar,https://tmssl.akamaized.net//images/wappen/homepageSmall/56198.png?lm=1777215398,in,2026-07-22,汪奕铭,Yiming Wang,1511102,6446242,51116260,中国,懂球帝,17,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Hubei Istar Youth,,promotion,,?,,Promotion,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,湖北青年星,Hubei Istar,hubei-istar,https://tmssl.akamaized.net//images/wappen/homepageSmall/56198.png?lm=1777215398,in,2026-06-30,Zihao Lin,,1242688,5846174,,,,19,LW,Left Winger,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,FK Vozdovac U19,,loan-return,,?,,End of loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,湖北青年星,Hubei Istar,hubei-istar,https://tmssl.akamaized.net//images/wappen/homepageSmall/56198.png?lm=1777215398,in,2026-07-15,黄嘉乐,Jiale Huang,1243595,6429247,50966247,中国,懂球帝,18,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,定南赣联,,loan-return,,€25k,0.025,End of loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,湖北青年星,Hubei Istar,hubei-istar,https://tmssl.akamaized.net//images/wappen/homepageSmall/56198.png?lm=1777215398,out,2026-07-02,陈佳奇,Jiaqi Chen,251950,6395712,50212009,中国,懂球帝,33,CF,Centre-Forward,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,青岛红狮,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,湖北青年星,Hubei Istar,hubei-istar,https://tmssl.akamaized.net//images/wappen/homepageSmall/56198.png?lm=1777215398,out,2026-07-02,黄文政,Wenzheng Huang,1028003,6399989,50764222,中国,懂球帝,21,CF,Centre-Forward,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,上海海港B队,,loan,,?,,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,湖北青年星,Hubei Istar,hubei-istar,https://tmssl.akamaized.net//images/wappen/homepageSmall/56198.png?lm=1777215398,out,2026-07-02,李泽生,Zesheng Li,1134814,6399987,50875868,中国,懂球帝,19,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,上海海港B队,,loan,,?,,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,湖北青年星,Hubei Istar,hubei-istar,https://tmssl.akamaized.net//images/wappen/homepageSmall/56198.png?lm=1777215398,out,2026-07-02,王政,Zheng Wang,1134816,6399985,50875871,中国,懂球帝,21,CB,Centre-Back,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,上海海港B队,,loan,,?,,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,武汉三镇B队,Wuhan Three Towns B,wuhan-three-towns-b,https://tmssl.akamaized.net//images/wappen/homepageSmall/125741.png?lm=1735794044,in,2026-07-15,赵梓业,Ziye Zhao,944624,6429236,50752568,中国,懂球帝,22,FW,Striker,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,石家庄功夫,,loan,,€25k,0.025,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,武汉三镇B队,Wuhan Three Towns B,wuhan-three-towns-b,https://tmssl.akamaized.net//images/wappen/homepageSmall/125741.png?lm=1735794044,in,2026-07-22,何思凡,Sifan He,1281955,6447730,51003084,中国,懂球帝,17,LW,Left Winger,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Shandong Taishan Youth,,loan,,?,,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,成都蓉城B队,Chengdu Rongcheng B,chengdu-rongcheng-b,https://tmssl.akamaized.net//images/wappen/homepageSmall/125740.png?lm=1735794025,in,2026-07-21,崔星隆,Xinglong Cui,788163,6444108,50750265,中国,懂球帝,21,AM,Attacking Midfield,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,广东广州豹,,loan,,€25k,0.025,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,成都蓉城B队,Chengdu Rongcheng B,chengdu-rongcheng-b,https://tmssl.akamaized.net//images/wappen/homepageSmall/125740.png?lm=1735794025,in,2026-07-21,李文乐,Wenle Li,1267178,6444106,50839728,中国,懂球帝,20,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,广东广州豹,,loan,,?,,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,成都蓉城B队,Chengdu Rongcheng B,chengdu-rongcheng-b,https://tmssl.akamaized.net//images/wappen/homepageSmall/125740.png?lm=1735794025,in,2026-07-22,陈骁涵,Xiaohan Chen,1525093,6446231,51215353,中国,懂球帝,18,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,广州蒲公英,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,成都蓉城B队,Chengdu Rongcheng B,chengdu-rongcheng-b,https://tmssl.akamaized.net//images/wappen/homepageSmall/125740.png?lm=1735794025,out,2026-07-21,曹品排,Pinpai Cao,1252395,6444115,50874060,中国,懂球帝,23,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,兰州陇原竞技,,transfer,,?,,€4k,0.004,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,成都蓉城B队,Chengdu Rongcheng B,chengdu-rongcheng-b,https://tmssl.akamaized.net//images/wappen/homepageSmall/125740.png?lm=1735794025,out,2026-07-21,徐虹,Hong Xu,1252417,6444769,50974961,中国,懂球帝,21,LW,Left Winger,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,广州蒲公英,,loan,,€50k,0.05,Loan,,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,杭州临平吴越,Hangzhou Linping Wu-Yue,hangzhou-linping-wu-yue,https://tmssl.akamaized.net//images/wappen/homepageSmall/107764.png?lm=1742321696,in,2026-07-03,叶道鑫,Daoxin Ye,1089665,6399983,50838684,中国,懂球帝,20,DF,Defender,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,浙江队,,transfer,,€25k,0.025,€10k,0.01,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,杭州临平吴越,Hangzhou Linping Wu-Yue,hangzhou-linping-wu-yue,https://tmssl.akamaized.net//images/wappen/homepageSmall/107764.png?lm=1742321696,in,2026-07-04,达木林扎布,Damlinjab,1377387,6402208,51088411,中国,懂球帝,23,CF,Centre-Forward,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,长春喜都,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,杭州临平吴越,Hangzhou Linping Wu-Yue,hangzhou-linping-wu-yue,https://tmssl.akamaized.net//images/wappen/homepageSmall/107764.png?lm=1742321696,in,2026-07-06,李达,Da Li,893506,6406378,50635168,中国,懂球帝,25,DF,Defender,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,Ningxia Pingluo Hengli,,free,,?,,Free,0.0,true,
China,zh,2026-08-11 12:16 UTC,Transfermarkt 中国中超/中甲/中乙 2026 夏季转会,€,中超|中甲|中乙,中乙,杭州临平吴越,Hangzhou Linping Wu-Yue,hangzhou-linping-wu-yue,https://tmssl.akamaized.net//images/wappen/homepageSmall/107764.png?lm=1742321696,in,2026-07-03,阿布力克木-阿布都沙拉木,Ablikim Abdusalam,1015923,6399992,50755212,中国,懂球帝,23,MF,Midfielder,China,https://tmssl.akamaized.net//images/flagge/tiny/34.png?lm=1520611569,浙江队,,loan,,€50k,0.05,Loan,,true,
