country,lang,generatedAt,source,currency,divisions,league,club,clubEnglish,clubKey,clubLogo,direction,date,player,roman,playerId,transferId,dqdId,dqdNationality,nameSource,age,pos,position,nationality,nationalityFlag,otherClub,transferType,type,ftype,marketValue,marketValueNum,fee,feeValue,matched,rowMuted
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,in,,Filozofe Mabete,,812133,,,,,21,CB,Centre-Back,DR Congo,https://img.a.transfermarkt.technology/flagge/tiny/193.png?lm=4711,Forest Green,,loan-return,,€150k,0.15,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,in,,Sonny Hart,,1043654,,,,,20,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Enfield Town,,loan-return,,?,,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Antony McCormick,,1225338,,,,,19,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Evesham,,free,,?,,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Ryan Delaney,,316554,,,,,29,CB,Centre-Back,Ireland,https://img.a.transfermarkt.technology/flagge/tiny/72.png?lm=4711,Oldham Athletic,,free,,€100k,0.1,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Jaxon Brown,,1137400,,,,,19,CM,Central Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Romford,,free,,?,,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Jake Batty,,866669,,,,,21,LB,Left-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Fleetwood,,free,,€250k,0.25,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Harrison Minturn,,855090,,,,,22,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Bath City,,free,,€75k,0.075,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Will Wright,,601437,,,,,29,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Barnet,,free,,€350k,0.35,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Sonny Hart,,1043654,,,,,20,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Enfield Town,,loan,,?,,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Filozofe Mabete,,812133,,,,,21,CB,Centre-Back,DR Congo,https://img.a.transfermarkt.technology/flagge/tiny/193.png?lm=4711,Forest Green,,loan,,€150k,0.15,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Darren Oldaker,,388585,,,,,27,CM,Central Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Southend United,,other,,€200k,0.2,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Jake Tabor,,1421821,,,,,22,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Hemel,,other,,?,,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Billy Bodin,,130229,,,,,34,RW,Right Winger,Wales,https://img.a.transfermarkt.technology/flagge/tiny/191.png?lm=4711,Without Club,,other,,€50k,0.05,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Daniel Butterworth,,478637,,,,,26,AM,Attacking Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Without Club,,other,,€100k,0.1,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Junior Hoilett,,58993,,,,,36,LW,Left Winger,Canada,https://img.a.transfermarkt.technology/flagge/tiny/80.png?lm=4711,Without Club,,other,,€25k,0.025,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Dani González,,1225339,,,,,19,Midfielder,Midfielder,Spain,https://img.a.transfermarkt.technology/flagge/tiny/157.png?lm=4711,Without Club,,other,,?,,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Redman Evans,,1193453,,,,,20,GK,Goalkeeper,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Without Club,,other,,?,,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,George Alston,,1193454,,,,,19,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Without Club,,other,,?,,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Sam Inwood,,1188933,,,,,21,CB,Centre-Back,Northern Ireland,https://img.a.transfermarkt.technology/flagge/tiny/192.png?lm=4711,Bolton,,loan-return,,?,,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Jaylan Pearman,,1104726,,,,,21,AM,Attacking Midfield,Australia,https://img.a.transfermarkt.technology/flagge/tiny/12.png?lm=4711,QPR U21,,loan-return,,€300k,0.3,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Joseph Hungbo,,725703,,,,,27,RW,Right Winger,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Wigan,,loan-return,,€375k,0.375,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Swindon Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/352.png?lm=4711,out,,Anthony Munda,,1019167,,,,,20,CM,Central Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Newcastle U21,,loan-return,,?,,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,in,,Jacob Slater,,854930,,,,,21,LB,Left-Back,Ireland,https://img.a.transfermarkt.technology/flagge/tiny/72.png?lm=4711,Brighton U21,,free,,€150k,0.15,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,in,,Harrison Male,,392759,,,,,25,GK,Goalkeeper,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,York City,,free,,?,,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,in,,Jack McEvilly,,1214630,,,,,19,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Burnley U21,,free,,?,,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,in,,Charlie Veevers,,906413,,,,,21,CM,Central Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Burnley U21,,free,,?,,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,in,,Jordan Davies,,427927,,,,,27,CM,Central Midfield,Wales,https://img.a.transfermarkt.technology/flagge/tiny/191.png?lm=4711,Fleetwood,,free,,€150k,0.15,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,in,,Will Vaulks,,238427,,,,,32,DM,Defensive Midfield,Wales,https://img.a.transfermarkt.technology/flagge/tiny/191.png?lm=4711,Oxford United,,free,,€400k,0.4,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,in,,Tom Conlon,,294056,,,,,30,CM,Central Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Oldham Athletic,,free,,€150k,0.15,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,in,,Joel Senior,,674136,,,,,27,RB,Right-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Bristol Rovers,,free,,€150k,0.15,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,in,,Tom Ince,,157368,,,,,34,RW,Right Winger,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Watford,,free,,€300k,0.3,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,in,,Courtney Baker-Richardson,,298231,,,,,30,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Newport County,,free,,€125k,0.125,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,in,,Olly Scott,,970483,,,,,25,LB,Left-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Aldershot,,free,,?,,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,in,,Bobby Faulkner,,876779,,,,,21,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Doncaster,,loan,,€125k,0.125,Loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,in,,Sam Mann,,1562773,,,,,18,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Tranmere U18,,promotion,,?,,Promotion,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,in,,Zane Okoro,,1091678,,,,,19,RW,Right Winger,United States,https://img.a.transfermarkt.technology/flagge/tiny/184.png?lm=4711,Lincoln City,,loan,,€150k,0.15,Loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,in,,Josh Williams,,921348,,,,,22,CM,Central Midfield,Wales,https://img.a.transfermarkt.technology/flagge/tiny/191.png?lm=4711,Colwyn Bay,,loan-return,,€75k,0.075,End of loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Aaron McGowan,,257729,,,,,30,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Port Vale,,free,,€150k,0.15,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Ethan Bristow,,566676,,,,,24,LB,Left-Back,St. Kitts & Nevis,https://img.a.transfermarkt.technology/flagge/tiny/225.png?lm=4711,Harrogate Town,,free,,€125k,0.125,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Cameron Norman,,216901,,,,,30,RB,Right-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Newport County,,free,,€150k,0.15,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Kaiyne Woolery,,277135,,,,,31,LW,Left Winger,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Sligo Rovers,,free,,€50k,0.05,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Sol Solomon,,1222512,,,,,25,AM,Attacking Midfield,Jersey,https://img.a.transfermarkt.technology/flagge/tiny/272.png?lm=4711,Southport,,free,,€50k,0.05,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Harvey Saunders,,482999,,,,,28,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Northampton,,free,,€125k,0.125,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Richard Smallwood,,158713,,,,,35,DM,Defensive Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Bristol Rovers,,free,,€25k,0.025,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Omari Patrick,,411239,,,,,30,LW,Left Winger,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Forest Green,,free,,€175k,0.175,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Josh Davison,,718547,,,,,26,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Shrewsbury,,free,,€125k,0.125,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Kristian Dennis,,67375,,,,,36,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Altrincham,,free,,€25k,0.025,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Sam Taylor,,1014223,,,,,21,RW,Right Winger,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Altrincham,,free,,€125k,0.125,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Josh Williams,,921348,,,,,22,CM,Central Midfield,Wales,https://img.a.transfermarkt.technology/flagge/tiny/191.png?lm=4711,Colwyn Bay,,loan,,€75k,0.075,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Nohan Kenneh,,581677,,,,,23,DM,Defensive Midfield,Liberia,https://img.a.transfermarkt.technology/flagge/tiny/95.png?lm=4711,M. Ahi Nazareth,,other,,€250k,0.25,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Joe Murphy,,3655,,,,,44,GK,Goalkeeper,Ireland,https://img.a.transfermarkt.technology/flagge/tiny/72.png?lm=4711,Retired,,other,,€25k,0.025,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Ryan Watson,,121269,,,,,32,DM,Defensive Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Without Club,,other,,€50k,0.05,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Jason Lowe,,117997,,,,,34,DM,Defensive Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Without Club,,other,,€50k,0.05,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Zane Okoro,,1091678,,,,,20,RW,Right Winger,United States,https://img.a.transfermarkt.technology/flagge/tiny/184.png?lm=4711,Lincoln City,,loan-return,,€150k,0.15,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Tranmere Rovers,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1074.png?lm=4711,out,,Bobby Faulkner,,876779,,,,,22,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Doncaster,,loan-return,,€125k,0.125,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Walsall FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/899.png?lm=4711,in,,James Connolly,,567102,,,,,24,CB,Centre-Back,Wales,https://img.a.transfermarkt.technology/flagge/tiny/191.png?lm=4711,Crewe Alexandra,,free,,€375k,0.375,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Walsall FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/899.png?lm=4711,in,,Roman Dixon,,856479,,,,,21,RB,Right-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Everton U21,,free,,€125k,0.125,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Walsall FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/899.png?lm=4711,in,,James Furlong,,580030,,,,,24,LB,Left-Back,Ireland,https://img.a.transfermarkt.technology/flagge/tiny/72.png?lm=4711,NK Maribor,,free,,€100k,0.1,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Walsall FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/899.png?lm=4711,in,,Tom Wooster,,796296,,,,,21,GK,Goalkeeper,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,West Ham U21,,free,,?,,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Walsall FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/899.png?lm=4711,in,,Lewis Simper,,727289,,,,,24,CM,Central Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Sutton Utd,,free,,?,,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League Two,Walsall FC,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/899.png?lm=4711,in,,Andy Dallas,,406736,,,,,26,CF,Centre-Forward,Scotland,https://img.a.transfermarkt.technology/flagge/tiny/190.png?lm=4711,Barnsley,,free,,€100k,0.1,Free,0.0,,false
